"member_id","state_id","emp_id","annual_income","dti","home_ownership"
111223,1750,1750,145000,0.1015,"MORTGAGE"
95222,1751,1751,74000,0.1437,"MORTGAGE"
92390,1752,1752,75000,0.1555,"MORTGAGE"
92502,1753,1753,85000,0.0031,"OWN"
100208,1754,1754,45000,0.0112,"OWN"
96338,1755,1755,30000,0.1864,"OWN"
105982,1756,1756,75000,0.15,"OWN"
92529,1757,1757,80000,0.0121,"OWN"
98957,1758,1758,73000,0.0996,"RENT"
90607,1759,1759,18000,0.064,"RENT"
109346,1760,1760,20000,0.0204,"RENT"
116607,1761,1761,70000,0.0456,"MORTGAGE"
113146,1762,1762,98000,0.0852,"RENT"
256357,1763,1763,52000,0.1186,"MORTGAGE"
222065,1764,1764,62000,0.1312,"MORTGAGE"
127824,1765,1765,70000,0.102,"MORTGAGE"
273131,1766,1766,150000,0.2403,"MORTGAGE"
196900,1767,1767,112000,0.1036,"MORTGAGE"
226604,1768,1768,35244,0.2479,"RENT"
228788,1769,1769,95000,0.1607,"RENT"
1212694,1770,1770,65000,0.2313,"MORTGAGE"
1098284,1771,1771,75000,0.1909,"MORTGAGE"
724881,1772,1772,43200,0.1706,"MORTGAGE"
491016,1773,1773,35400,0.0234,"MORTGAGE"
1218661,1774,1774,42000,0.089,"MORTGAGE"
387072,1775,1775,110000,0.1841,"MORTGAGE"
801282,1776,1776,35000,0.1413,"MORTGAGE"
630129,1777,1777,113000,0.1691,"MORTGAGE"
1266452,1778,1778,47000,0.1437,"MORTGAGE"
653628,1779,1779,53500,0.2236,"MORTGAGE"
950191,1780,1780,28000,0.208,"MORTGAGE"
971131,1781,1781,84000,0.2134,"MORTGAGE"
999017,1782,1782,45500,0.1878,"MORTGAGE"
422882,1783,1783,41700,0.1778,"MORTGAGE"
656682,1784,1784,67000,0.1802,"MORTGAGE"
822682,1785,1785,100128,0.131,"MORTGAGE"
968023,1786,1786,175000,0.0914,"MORTGAGE"
550513,1787,1787,53000,0.1191,"MORTGAGE"
1107141,1788,1788,36000,0.1273,"MORTGAGE"
448241,1789,1789,49580,0.2311,"MORTGAGE"
353937,1790,1790,60996,0.1237,"MORTGAGE"
1050049,1791,1791,60000,0.2164,"MORTGAGE"
1265405,1792,1792,54000,0.1284,"MORTGAGE"
564566,1793,1793,23868,0.0327,"MORTGAGE"
616850,1794,1794,62000,0.0685,"MORTGAGE"
558370,1795,1795,84000,0.0619,"MORTGAGE"
598977,1796,1796,48000,0.0542,"MORTGAGE"
327034,1797,1797,80000,0.1103,"MORTGAGE"
333749,1798,1798,100000,0.2053,"MORTGAGE"
1177507,1799,1799,40000,0.1977,"MORTGAGE"
778961,1800,1800,69000,0.1358,"MORTGAGE"
287758,1801,1801,68000,0.1272,"MORTGAGE"
662500,1802,1802,74400,0.1994,"MORTGAGE"
782873,1803,1803,50000,0.049,"MORTGAGE"
1029869,1804,1804,50000,0.1632,"MORTGAGE"
1002189,1805,1805,27385,0.1919,"MORTGAGE"
556916,1806,1806,88800,0.2157,"MORTGAGE"
1028226,1807,1807,75000,0.0698,"MORTGAGE"
330591,1808,1808,55000,0.2151,"MORTGAGE"
939770,1809,1809,51000,0.2482,"MORTGAGE"
357409,1810,1810,50000,0.108,"MORTGAGE"
604531,1811,1811,100000,0.1975,"MORTGAGE"
439315,1812,1812,38213,0.1259,"MORTGAGE"
648231,1813,1813,75000,0.0852,"MORTGAGE"
359435,1814,1814,80000,0.0924,"MORTGAGE"
404139,1815,1815,48000,0.0963,"OTHER"
1285755,1816,1816,42240,0.1233,"OWN"
516005,1817,1817,63000,0.1234,"OWN"
607617,1818,1818,36000,0.1037,"OWN"
553616,1819,1819,33009,0.2461,"OWN"
944393,1820,1820,48000,0.2127,"OWN"
1094506,1821,1821,24000,0.0935,"RENT"
368097,1822,1822,64170,0.0303,"RENT"
1104353,1823,1823,30000,0.197,"RENT"
1257937,1824,1824,39000,0.1548,"RENT"
958699,1825,1825,30000,0.1168,"RENT"
771440,1826,1826,82000,0.2182,"RENT"
388110,1827,1827,54000,0.066,"RENT"
890001,1828,1828,58000,0.1444,"RENT"
1075690,1829,1829,29000,0.2152,"RENT"
1088163,1830,1830,26000,0.0254,"RENT"
719087,1831,1831,50000,0.2006,"RENT"
822727,1832,1832,54000,0.1604,"RENT"
1041423,1833,1833,48000,0.2045,"RENT"
1110543,1834,1834,35000,0.0367,"RENT"
1236034,1835,1835,40000,0.1653,"RENT"
616845,1836,1836,45000,0.0883,"RENT"
1245518,1837,1837,60000,0.0768,"RENT"
733815,1838,1838,39000,0.1588,"RENT"
636590,1839,1839,45000,0.2056,"RENT"
365126,1840,1840,31200,0.1373,"RENT"
318659,1841,1841,15000,0.0808,"RENT"
1287021,1842,1842,55000,0.0975,"RENT"
992603,1843,1843,65000,0.1809,"RENT"
1270859,1844,1844,32993.73,0.1237,"RENT"
932951,1845,1845,52000,0.1652,"RENT"
388096,1846,1846,37000,0.2063,"RENT"
1077270,1847,1847,89700,0.1473,"RENT"
510129,1848,1848,39000,0.2498,"RENT"
629746,1849,1849,75000,0.0771,"RENT"
1267432,1850,1850,24947.3,0.2155,"RENT"
1270918,1851,1851,53000,0.1594,"RENT"
1139511,1852,1852,47000,0.1969,"RENT"
908873,1853,1853,30000,0.238,"RENT"
928857,1854,1854,36500,0.1479,"RENT"
1265935,1855,1855,38000,0.2258,"RENT"
834307,1856,1856,40000,0.0339,"RENT"
371565,1857,1857,40000,0.1575,"RENT"
560571,1858,1858,32000,0.1298,"RENT"
575726,1859,1859,39000,0.2212,"RENT"
611803,1860,1860,82000,0.1307,"RENT"
310986,1861,1861,54912,0.1691,"RENT"
547270,1862,1862,80000,0.1093,"RENT"
357049,1863,1863,24000,0.1245,"RENT"
1241456,1864,1864,90000,0.1224,"RENT"
1029820,1865,1865,67000,0.161,"RENT"
481639,1866,1866,45000,0.1835,"RENT"
626919,1867,1867,52800,0.2468,"RENT"
578541,1868,1868,52000,0.2091,"RENT"
812461,1869,1869,96000,0.1754,"RENT"
824172,1870,1870,45600,0.145,"RENT"
502531,1871,1871,35004,0.1121,"RENT"
1283645,1872,1872,60000,0.1718,"RENT"
310957,1873,1873,18000,0.174,"RENT"
1076413,1874,1874,65000,0.1196,"RENT"
1147986,1875,1875,51000,0.0939,"RENT"
539460,1876,1876,69000,0.1499,"RENT"
560814,1877,1877,81000,0.0081,"RENT"
296368,1878,1878,109908,0.2404,"RENT"
670042,1879,1879,30000,0.2148,"RENT"
405657,1880,1880,54000,0.238,"RENT"
834080,1881,1881,66000,0.0215,"RENT"
501417,1882,1882,18000,0.0693,"RENT"
774600,1883,1883,105000,0.1341,"RENT"
630103,1884,1884,53000,0.0367,"RENT"
568480,1885,1885,48000,0.206,"RENT"
1087242,1886,1886,39000,0.1228,"RENT"
767538,1887,1887,14400,0.1567,"RENT"
374989,1888,1888,63000,0.1381,"RENT"
1083734,1889,1889,45000,0.1098,"MORTGAGE"
798378,1890,1890,62000,0.0391,"MORTGAGE"
628339,1891,1891,46000,0.1957,"MORTGAGE"
1093599,1892,1892,59000,0.1233,"MORTGAGE"
1210118,1893,1893,45000,0.1672,"MORTGAGE"
388352,1894,1894,30992,0.0689,"MORTGAGE"
1078293,1895,1895,108000,0.1581,"MORTGAGE"
332666,1896,1896,60417,0.1958,"MORTGAGE"
665739,1897,1897,100000,0.1289,"MORTGAGE"
371573,1898,1898,88000,0.2388,"MORTGAGE"
607335,1899,1899,29808,0.2242,"RENT"
303735,1900,1900,18500,0.1168,"RENT"
242081,1901,1901,50000,0.1399,"MORTGAGE"
246166,1902,1902,59000,0.0708,"MORTGAGE"
227373,1903,1903,60000,0.092,"MORTGAGE"
239710,1904,1904,57400,0.1286,"MORTGAGE"
245749,1905,1905,101400,0.0319,"MORTGAGE"
277430,1906,1906,136000,0.0863,"MORTGAGE"
204491,1907,1907,107000,0.0816,"MORTGAGE"
245715,1908,1908,101400,0.0083,"MORTGAGE"
265533,1909,1909,110000,0.0707,"MORTGAGE"
223916,1910,1910,175000,0.1511,"MORTGAGE"
151580,1911,1911,116000,0.1307,"MORTGAGE"
257001,1912,1912,34500,0.0146,"MORTGAGE"
210254,1913,1913,110000,0.1687,"MORTGAGE"
272263,1914,1914,125000,0.1294,"MORTGAGE"
132154,1915,1915,87300,0.106,"MORTGAGE"
153468,1916,1916,52000,0.1756,"MORTGAGE"
154254,1917,1917,80800,0.1497,"MORTGAGE"
230155,1918,1918,78000,0.1675,"MORTGAGE"
130019,1919,1919,57000,0.0722,"MORTGAGE"
230528,1920,1920,107000,0.1637,"MORTGAGE"
152600,1921,1921,66000,0.1982,"MORTGAGE"
124159,1922,1922,88000,0.18,"MORTGAGE"
220027,1923,1923,90000,0.1304,"MORTGAGE"
259403,1924,1924,24000,0.219,"MORTGAGE"
170462,1925,1925,52000,0.0498,"MORTGAGE"
245550,1926,1926,63000,0.1728,"MORTGAGE"
274158,1927,1927,55000,0.1499,"MORTGAGE"
180561,1928,1928,120000,0.1281,"MORTGAGE"
254177,1929,1929,104000,0.2012,"MORTGAGE"
203345,1930,1930,120000,0.1808,"MORTGAGE"
235682,1931,1931,65000,0.2389,"MORTGAGE"
211817,1932,1932,75000,0.0606,"OWN"
169334,1933,1933,42000,0.1609,"OWN"
139245,1934,1934,32000,0.0113,"OWN"
164764,1935,1935,40000,0.1668,"RENT"
155777,1936,1936,20000,0.1026,"RENT"
183323,1937,1937,19000,0.0632,"RENT"
238594,1938,1938,30000,0.0368,"RENT"
137952,1939,1939,105000,0.0971,"RENT"
129893,1940,1940,54000,0.1044,"RENT"
243033,1941,1941,39000,0.112,"RENT"
275756,1942,1942,65000,0.0886,"RENT"
189345,1943,1943,65000,0.1113,"RENT"
157765,1944,1944,44000,0.1871,"RENT"
229894,1945,1945,25000,0.1675,"RENT"
258200,1946,1946,48000,0.1263,"RENT"
215882,1947,1947,165000,0.0033,"RENT"
241834,1948,1948,40000,0.1617,"RENT"
249263,1949,1949,135000,0.1118,"RENT"
119635,1950,1950,70000,0.0607,"RENT"
282322,1951,1951,40000,0.0597,"RENT"
277602,1952,1952,30000,0.2128,"RENT"
259781,1953,1953,65000,0.1169,"RENT"
270704,1954,1954,90000,0.1232,"RENT"
255095,1955,1955,100000,0.1888,"RENT"
210855,1956,1956,36500,0.0776,"RENT"
213530,1957,1957,72000,0.1465,"RENT"
179703,1958,1958,111000,0.1086,"RENT"
215783,1959,1959,62000,0.2009,"RENT"
229463,1960,1960,69500,0.1651,"RENT"
154264,1961,1961,88000,0.1195,"RENT"
280612,1962,1962,84000,0.1049,"RENT"
158286,1963,1963,80000,0.1717,"RENT"
131612,1964,1964,32400,0.2215,"RENT"
253223,1965,1965,19000,0.24,"RENT"
141648,1966,1966,45000,0.1776,"RENT"
173944,1967,1967,75000,0.097,"RENT"
154006,1968,1968,75000,0.1034,"RENT"
164738,1969,1969,200000,0.107,"RENT"
163621,1970,1970,62000,0.1781,"RENT"
254752,1971,1971,37000,0.2431,"RENT"
191003,1972,1972,39975,0.121,"RENT"
201801,1973,1973,133000,0.1342,"RENT"
274280,1974,1974,100000,0.0794,"RENT"
243996,1975,1975,49200,0.0737,"RENT"
186773,1976,1976,83000,0.1605,"RENT"
122713,1977,1977,90000,0.0524,"RENT"
122398,1978,1978,60000,0.1952,"RENT"
528181,1979,1979,45000,0.1624,"MORTGAGE"
936748,1980,1980,96000,0.0289,"MORTGAGE"
1169246,1981,1981,100000,0.0714,"MORTGAGE"
1046392,1982,1982,70000,0.125,"MORTGAGE"
770719,1983,1983,53000,0.0885,"MORTGAGE"
1030351,1984,1984,80208,0.1179,"MORTGAGE"
1062960,1985,1985,45600,0.0753,"MORTGAGE"
513282,1986,1986,50000,0.1654,"MORTGAGE"
438399,1987,1987,81000,0.1311,"MORTGAGE"
540436,1988,1988,45900,0.1524,"MORTGAGE"
552319,1989,1989,78000,0.2412,"MORTGAGE"
1158424,1990,1990,42000,0.1706,"MORTGAGE"
919134,1991,1991,45000,0.1005,"MORTGAGE"
1078454,1992,1992,55000,0.0574,"MORTGAGE"
779651,1993,1993,42000,0.0974,"MORTGAGE"
980433,1994,1994,122000,0.034,"MORTGAGE"
928356,1995,1995,56700,0.1469,"MORTGAGE"
950092,1996,1996,72000,0.1577,"MORTGAGE"
1034230,1997,1997,60000,0.0474,"MORTGAGE"
970876,1998,1998,32000,0.2645,"MORTGAGE"
876090,1999,1999,75000,0.1338,"MORTGAGE"
636217,2000,2000,51000,0.0574,"MORTGAGE"
544110,2001,2001,113000,0.1319,"MORTGAGE"
593495,2002,2002,107203,0.0951,"MORTGAGE"
1013462,2003,2003,65253,0.0874,"MORTGAGE"
829039,2004,2004,60000,0.1292,"MORTGAGE"
964783,2005,2005,48528,0.1545,"MORTGAGE"
351228,2006,2006,91000,0.0636,"MORTGAGE"
907383,2007,2007,100000,0.0977,"MORTGAGE"
780370,2008,2008,72000,0.1435,"MORTGAGE"
777067,2009,2009,96900,0.1211,"MORTGAGE"
1105111,2010,2010,99600,0.2702,"MORTGAGE"
553917,2011,2011,86044,0.1639,"MORTGAGE"
937705,2012,2012,81600,0.0075,"MORTGAGE"
936249,2013,2013,61838.4,0.1224,"MORTGAGE"
1008610,2014,2014,56000,0.1956,"MORTGAGE"
949065,2015,2015,125000,0.138,"MORTGAGE"
868425,2016,2016,84000,0.2083,"MORTGAGE"
498754,2017,2017,199000,0.0836,"MORTGAGE"
1273734,2018,2018,50000,0.2162,"MORTGAGE"
963558,2019,2019,63000,0.0792,"MORTGAGE"
1023998,2020,2020,65000,0.1082,"MORTGAGE"
585102,2021,2021,91000,0.152,"MORTGAGE"
1098438,2022,2022,53000,0.1716,"MORTGAGE"
631148,2023,2023,70000,0.1959,"MORTGAGE"
515818,2024,2024,52000,0.1089,"MORTGAGE"
1063099,2025,2025,90000,0.056,"MORTGAGE"
633665,2026,2026,60000,0.2096,"MORTGAGE"
1057091,2027,2027,48000,0.2765,"MORTGAGE"
648811,2028,2028,53360,0.1993,"MORTGAGE"
379077,2029,2029,150000,0.0747,"MORTGAGE"
759184,2030,2030,100000,0.167,"MORTGAGE"
518580,2031,2031,75000,0.2364,"MORTGAGE"
1037857,2032,2032,27840,0.1013,"MORTGAGE"
1085397,2033,2033,88000,0.0055,"MORTGAGE"
450498,2034,2034,120000,0.0703,"MORTGAGE"
628555,2035,2035,41600,0.0568,"MORTGAGE"
1229172,2036,2036,36000,0.2887,"MORTGAGE"
637002,2037,2037,54000,0.1511,"MORTGAGE"
374767,2038,2038,100000,0.106,"MORTGAGE"
583834,2039,2039,92700,0.1502,"MORTGAGE"
616661,2040,2040,32000,0.1193,"MORTGAGE"
1216814,2041,2041,32500,0.2415,"MORTGAGE"
810912,2042,2042,90000,0.1264,"MORTGAGE"
1252285,2043,2043,67000,0.2203,"MORTGAGE"
665560,2044,2044,55000,0.043,"MORTGAGE"
1244038,2045,2045,22080,0.2141,"MORTGAGE"
1049172,2046,2046,40000,0.1923,"MORTGAGE"
704886,2047,2047,66384,0.1612,"MORTGAGE"
932331,2048,2048,60000,0.1608,"MORTGAGE"
1042330,2049,2049,79100,0.1311,"MORTGAGE"
956895,2050,2050,76000,0.0908,"MORTGAGE"
980852,2051,2051,54216,0.1516,"MORTGAGE"
808330,2052,2052,121000,0.1346,"MORTGAGE"
971143,2053,2053,50000,0.1427,"MORTGAGE"
1092021,2054,2054,65000,0.1028,"MORTGAGE"
1008756,2055,2055,79100,0.0569,"MORTGAGE"
847488,2056,2056,65000,0.2369,"MORTGAGE"
803709,2057,2057,26400,0.0568,"MORTGAGE"
634652,2058,2058,36500,0.1131,"MORTGAGE"
511452,2059,2059,45760,0.2494,"MORTGAGE"
1023822,2060,2060,114000,0.1632,"MORTGAGE"
957885,2061,2061,61000,0.1875,"MORTGAGE"
521928,2062,2062,37000,0.0837,"MORTGAGE"
954625,2063,2063,72072,0.0861,"MORTGAGE"
591919,2064,2064,45000,0.1077,"MORTGAGE"
1203411,2065,2065,76800,0.1894,"MORTGAGE"
1238206,2066,2066,30576,0.0703,"MORTGAGE"
619971,2067,2067,77000,0.0238,"MORTGAGE"
1099592,2068,2068,120000,0.1326,"MORTGAGE"
627895,2069,2069,45691.7,0.0544,"MORTGAGE"
863475,2070,2070,49000,0.1867,"MORTGAGE"
1087134,2071,2071,60000,0.0096,"MORTGAGE"
483669,2072,2072,50000,0.0684,"MORTGAGE"
1067080,2073,2073,65000,0.0908,"MORTGAGE"
686523,2074,2074,80000,0.0821,"MORTGAGE"
669943,2075,2075,92000,0.1739,"MORTGAGE"
1287267,2076,2076,35000,0.1035,"MORTGAGE"
1236429,2077,2077,187000,0.062,"MORTGAGE"
782793,2078,2078,76000,0.1852,"MORTGAGE"
1254668,2079,2079,83625,0.0409,"MORTGAGE"
979428,2080,2080,46000,0.0107,"MORTGAGE"
1130838,2081,2081,38100,0.1506,"MORTGAGE"
377395,2082,2082,37500,0.1664,"MORTGAGE"
974096,2083,2083,85000,0.2095,"MORTGAGE"
1193195,2084,2084,90000,0.1635,"MORTGAGE"
1221770,2085,2085,42000,0.0809,"MORTGAGE"
601681,2086,2086,110000,0.0547,"MORTGAGE"
563508,2087,2087,95000,0.1552,"MORTGAGE"
517070,2088,2088,125000,0.1316,"MORTGAGE"
1240329,2089,2089,62000,0.2261,"MORTGAGE"
799100,2090,2090,55200,0.0378,"MORTGAGE"
519269,2091,2091,28000,0.2237,"MORTGAGE"
1242990,2092,2092,70000,0.0713,"MORTGAGE"
1095236,2093,2093,85000,0.0833,"MORTGAGE"
557333,2094,2094,79618,0.0219,"MORTGAGE"
1011654,2095,2095,85000,0.0943,"MORTGAGE"
675544,2096,2096,88000,0.1961,"MORTGAGE"
880652,2097,2097,48000,0.1372,"MORTGAGE"
643400,2098,2098,105000,0.0486,"MORTGAGE"
614785,2099,2099,58570.72,0.1014,"MORTGAGE"
356544,2100,2100,84000,0.1611,"MORTGAGE"
860098,2101,2101,90000,0.132,"MORTGAGE"
1009537,2102,2102,90000,0.1041,"MORTGAGE"
1035351,2103,2103,67000,0.1211,"MORTGAGE"
1064940,2104,2104,90000,0.1143,"MORTGAGE"
585216,2105,2105,106300,0.0689,"MORTGAGE"
542281,2106,2106,77270.8,0.0733,"MORTGAGE"
365520,2107,2107,74000,0.1146,"MORTGAGE"
1042827,2108,2108,90080.61,0.0673,"MORTGAGE"
289570,2109,2109,70000,0.0281,"MORTGAGE"
402954,2110,2110,54000,0.0658,"MORTGAGE"
886504,2111,2111,50000,0.2069,"MORTGAGE"
599120,2112,2112,54000,0.0998,"MORTGAGE"
581098,2113,2113,49000,0.1859,"MORTGAGE"
840504,2114,2114,125000,0.2123,"MORTGAGE"
822744,2115,2115,100000,0.1687,"MORTGAGE"
574553,2116,2116,30000,0.1768,"MORTGAGE"
821045,2117,2117,61800,0.2006,"MORTGAGE"
182594,2118,2118,148000,0.1698,"MORTGAGE"
834287,2119,2119,90000,0.1037,"MORTGAGE"
979397,2120,2120,30000,0.1808,"MORTGAGE"
852744,2121,2121,40800,0.0409,"MORTGAGE"
627737,2122,2122,69000,0.1682,"MORTGAGE"
577125,2123,2123,72000,0.0962,"MORTGAGE"
1263435,2124,2124,47000,0.1677,"MORTGAGE"
408543,2125,2125,75000,0.0618,"MORTGAGE"
571094,2126,2126,66996,0.177,"MORTGAGE"
443772,2127,2127,75000,0.1867,"MORTGAGE"
1250226,2128,2128,77000,0.0482,"MORTGAGE"
1032378,2129,2129,96000,0.0513,"MORTGAGE"
773707,2130,2130,82000,0.1611,"MORTGAGE"
989186,2131,2131,60000,0.1148,"MORTGAGE"
1066547,2132,2132,63000,0.2217,"MORTGAGE"
1203706,2133,2133,57700,0.2323,"MORTGAGE"
1103700,2134,2134,53000,0.2441,"MORTGAGE"
624812,2135,2135,60000,0.0759,"MORTGAGE"
1204201,2136,2136,80000,0.1794,"MORTGAGE"
544249,2137,2137,122000,0.0146,"MORTGAGE"
714733,2138,2138,60000,0.1402,"MORTGAGE"
634717,2139,2139,95000,0.0918,"MORTGAGE"
601555,2140,2140,88000,0.1535,"MORTGAGE"
611871,2141,2141,135000,0.1409,"MORTGAGE"
735176,2142,2142,90000,0.0676,"MORTGAGE"
640338,2143,2143,55000,0.0356,"MORTGAGE"
812336,2144,2144,51000,0.1826,"MORTGAGE"
634510,2145,2145,250000,0.0277,"MORTGAGE"
737127,2146,2146,30000,0.004,"MORTGAGE"
1109939,2147,2147,52000,0.0397,"MORTGAGE"
537074,2148,2148,50000,0.2318,"MORTGAGE"
616775,2149,2149,115000,0.0625,"MORTGAGE"
934488,2150,2150,85000,0.1172,"MORTGAGE"
536183,2151,2151,45000,0.0472,"MORTGAGE"
829573,2152,2152,71352,0.0797,"MORTGAGE"
788162,2153,2153,45000,0.0757,"MORTGAGE"
607293,2154,2154,56566,0.2149,"MORTGAGE"
762922,2155,2155,30000,0.1352,"MORTGAGE"
680339,2156,2156,95000,0.215,"MORTGAGE"
1078224,2157,2157,108000,0.1129,"MORTGAGE"
743289,2158,2158,50000,0.1234,"MORTGAGE"
1034645,2159,2159,97000,0.1059,"MORTGAGE"
594659,2160,2160,40000,0.0933,"MORTGAGE"
774437,2161,2161,58000,0.127,"MORTGAGE"
576719,2162,2162,84600,0,"MORTGAGE"
1043518,2163,2163,40200,0.02,"MORTGAGE"
793853,2164,2164,58000.08,0.0538,"MORTGAGE"
540004,2165,2165,39000,0.0834,"MORTGAGE"
927619,2166,2166,47000,0.1999,"MORTGAGE"
1053095,2167,2167,65000,0.1224,"MORTGAGE"
803024,2168,2168,60000,0.1654,"MORTGAGE"
1236321,2169,2169,43000,0.1845,"MORTGAGE"
895086,2170,2170,30000,0.2184,"MORTGAGE"
1099000,2171,2171,90000,0.1476,"MORTGAGE"
888486,2172,2172,32400,0.2919,"MORTGAGE"
935014,2173,2173,48000,0.1343,"MORTGAGE"
681999,2174,2174,140000,0.1095,"MORTGAGE"
619173,2175,2175,43000,0.1387,"MORTGAGE"
1235264,2176,2176,98280,0.0619,"MORTGAGE"
975917,2177,2177,69000,0.1544,"MORTGAGE"
1080812,2178,2178,100000,0.0961,"MORTGAGE"
622647,2179,2179,98000,0.1669,"MORTGAGE"
662231,2180,2180,38400,0.0438,"MORTGAGE"
427297,2181,2181,45000,0.1395,"MORTGAGE"
602284,2182,2182,47000,0.1986,"MORTGAGE"
604399,2183,2183,65000,0.0709,"MORTGAGE"
785625,2184,2184,85000,0.1175,"MORTGAGE"
560614,2185,2185,74000,0.1328,"MORTGAGE"
384383,2186,2186,150000,0.0614,"MORTGAGE"
753428,2187,2187,70000,0.0557,"MORTGAGE"
724066,2188,2188,96000,0.0488,"MORTGAGE"
1054598,2189,2189,67000,0.0838,"MORTGAGE"
807738,2190,2190,61000,0.1222,"MORTGAGE"
365188,2191,2191,98406,0.1936,"MORTGAGE"
676964,2192,2192,146000,0.0421,"MORTGAGE"
535873,2193,2193,65000,0.1959,"MORTGAGE"
567013,2194,2194,54000,0.2344,"MORTGAGE"
566476,2195,2195,114400,0.1187,"MORTGAGE"
390712,2196,2196,60000,0.1124,"MORTGAGE"
549545,2197,2197,60000,0.1616,"MORTGAGE"
1194646,2198,2198,61000,0.1505,"MORTGAGE"
634961,2199,2199,79000,0.1818,"MORTGAGE"
911337,2200,2200,86000,0.0253,"MORTGAGE"
907844,2201,2201,84000,0.1661,"MORTGAGE"
689822,2202,2202,65000,0.137,"MORTGAGE"
602537,2203,2203,85000,0.0803,"MORTGAGE"
1093341,2204,2204,30000,0.2795,"MORTGAGE"
349903,2205,2205,200000,0.0249,"MORTGAGE"
562832,2206,2206,40224,0.0889,"MORTGAGE"
424882,2207,2207,67000,0.1945,"MORTGAGE"
616130,2208,2208,65000,0.2005,"MORTGAGE"
1267154,2209,2209,73000,0.0534,"MORTGAGE"
854230,2210,2210,71000,0.0482,"MORTGAGE"
1004268,2211,2211,33000,0.0822,"MORTGAGE"
397222,2212,2212,45000,0.0816,"MORTGAGE"
574193,2213,2213,42000,0.1823,"MORTGAGE"
794890,2214,2214,80000,0.0814,"MORTGAGE"
441923,2215,2215,40000,0.1026,"MORTGAGE"
904569,2216,2216,60000,0.155,"MORTGAGE"
508940,2217,2217,49000,0.1964,"MORTGAGE"
1024465,2218,2218,25000,0.2515,"MORTGAGE"
851235,2219,2219,120000,0.1232,"MORTGAGE"
1087151,2220,2220,70000,0.1353,"MORTGAGE"
1076128,2221,2221,48800,0.2604,"MORTGAGE"
691452,2222,2222,36000,0.0507,"MORTGAGE"
520962,2223,2223,135000,0.1379,"MORTGAGE"
792551,2224,2224,60000,0.0814,"MORTGAGE"
393679,2225,2225,76800,0,"MORTGAGE"
1085720,2226,2226,105000,0.0291,"MORTGAGE"
1200475,2227,2227,55000,0.1702,"MORTGAGE"
575669,2228,2228,50400,0.2238,"MORTGAGE"
526554,2229,2229,122000,0.0755,"MORTGAGE"
448760,2230,2230,52000,0.12,"MORTGAGE"
348145,2231,2231,39000,0.1083,"MORTGAGE"
468737,2232,2232,62000,0.1413,"MORTGAGE"
368309,2233,2233,75000,0.2023,"MORTGAGE"
902559,2234,2234,95000,0.2452,"MORTGAGE"
555277,2235,2235,77078.47,0.118,"MORTGAGE"
1018838,2236,2236,77000,0.1591,"MORTGAGE"
1281433,2237,2237,55000,0.1228,"MORTGAGE"
652704,2238,2238,57000,0.0747,"MORTGAGE"
1192551,2239,2239,60000,0.1086,"MORTGAGE"
1014231,2240,2240,71000,0.1121,"MORTGAGE"
553631,2241,2241,60380,0.182,"MORTGAGE"
645753,2242,2242,98000,0.1306,"MORTGAGE"
1267975,2243,2243,75000,0.1747,"MORTGAGE"
637783,2244,2244,84000,0.1223,"MORTGAGE"
991925,2245,2245,100000,0.1369,"MORTGAGE"
993110,2246,2246,28000,0.156,"MORTGAGE"
954830,2247,2247,135000,0.1057,"MORTGAGE"
311742,2248,2248,140000,0.0274,"MORTGAGE"
1026802,2249,2249,64000,0.1513,"MORTGAGE"
762826,2250,2250,32642,0.1511,"MORTGAGE"
893694,2251,2251,55000,0.0831,"MORTGAGE"
671177,2252,2252,44400,0.1557,"MORTGAGE"
698665,2253,2253,72000,0.2025,"MORTGAGE"
660209,2254,2254,119000,0.1,"MORTGAGE"
1002938,2255,2255,55000,0.1577,"MORTGAGE"
667237,2256,2256,75000,0.212,"MORTGAGE"
599923,2257,2257,234000,0.1288,"MORTGAGE"
1023012,2258,2258,54000,0.0909,"MORTGAGE"
599762,2259,2259,79560,0.0781,"MORTGAGE"
640582,2260,2260,75500,0.091,"MORTGAGE"
433442,2261,2261,70000,0.1694,"MORTGAGE"
435312,2262,2262,52000,0.1932,"MORTGAGE"
959199,2263,2263,60000,0.1348,"MORTGAGE"
687529,2264,2264,28644,0.1194,"MORTGAGE"
928715,2265,2265,78400,0.1702,"MORTGAGE"
989405,2266,2266,63000,0.147,"MORTGAGE"
308383,2267,2267,114000,0.1433,"MORTGAGE"
598884,2268,2268,70000,0.1994,"MORTGAGE"
681729,2269,2269,50000,0.1999,"MORTGAGE"
628402,2270,2270,48000,0.1195,"MORTGAGE"
1181568,2271,2271,68000,0.1823,"MORTGAGE"
1042650,2272,2272,35000,0.2205,"MORTGAGE"
1007241,2273,2273,65000,0.0978,"MORTGAGE"
632190,2274,2274,63000,0.115,"MORTGAGE"
1047776,2275,2275,190000,0.1622,"MORTGAGE"
631022,2276,2276,106000,0.1953,"MORTGAGE"
707150,2277,2277,74000,0.0725,"MORTGAGE"
885766,2278,2278,56000,0.0986,"MORTGAGE"
646476,2279,2279,64700,0.1868,"MORTGAGE"
950204,2280,2280,72000,0.1952,"MORTGAGE"
751487,2281,2281,43344,0.1099,"MORTGAGE"
875134,2282,2282,60000,0.1212,"MORTGAGE"
1208790,2283,2283,120000,0.1096,"MORTGAGE"
